 ,Label,lumMean,lumSD,area,vsMean,vsSD,swMean,swSD,mwMean,mwSD,lwMean,lwSD,dblMean,dblSD
186,039_Citrus_Dot,1975.932,202.492,4583,2389.986,215.507,1983.104,190.886,2350.421,249.118,1561.313,209.18,1975.932,202.492
187,039_Citrus_Abdomen,7533.993,1381.67,168724,4142.944,804.713,5080.075,1036.331,7812.176,1360.637,8301.57,1680.585,7533.993,1381.67
188,039_Citrus_AvLeaf,6381.139,1978.776,882828,2309.53,612.659,3560.707,1126.99,7599.239,2202.008,5424.384,1888.816,6381.139,1978.776
189,040_Citrus_Leaf,4419.408,1462.774,1915034,1934.551,486.075,2574.974,837.657,5376.077,1626.958,3600.572,1404.229,4419.408,1462.774
190,040_Citrus_Pronotum,3917.351,477.619,61021,2428.809,308.033,2572.301,364.749,4198.75,490.876,4251.311,625.331,3917.351,477.619
191,040_Citrus_Dot,1916.062,286.47,6175,2136.405,282.141,1721.202,272.935,2322.192,312.215,1523.257,301.484,1916.062,286.47
192,040_Citrus_Abdomen,6933.877,867.686,207097,3645.282,586.16,4241.846,722.435,6704.673,869.375,8835.059,1083.936,6933.877,867.686
193,040_Citrus_AvLeaf,5447.658,1915.451,594303,2134.052,527.627,3095.47,1032.294,6537.243,2130.896,4565.289,1858.329,5447.658,1915.451
194,041_Citrus_Leaf,6173.185,2056.198,1725296,2526.272,615.514,3624.546,1148.889,7333.3,2295.478,5215.597,1960.096,6173.185,2056.198
195,041_Citrus_Pronotum,8230.242,984.783,47921,4021.732,672.846,4826.367,771.176,7998.178,989.952,10412.021,1352.026,8230.242,984.783
196,041_Citrus_Dot,2298.009,572.144,4524,2529.414,440.968,2121.253,486.957,2643.653,575.961,2012.825,664.729,2298.009,572.144
197,041_Citrus_Abdomen,6669.571,1098.76,140256,3350.365,643.906,3973.601,857.462,6587.096,1148.685,8276.837,1251.956,6669.571,1098.76
198,041_Citrus_AvLeaf,6409.604,2299.959,549752,2589.517,619.187,3758.323,1244.361,7605.282,2580.892,5419.608,2174.297,6409.604,2299.959
199,042_Citrus_Leaf,5390.996,1830.909,2453372,2172.894,707.943,3083.886,1146.681,6472.921,2029.659,4503.031,1716.901,5390.996,1830.909
200,042_Citrus_Pronotum,6345.794,958.34,32626,2759.105,437.823,3024.853,532.824,5619.502,876.592,9515.963,1458.085,6345.794,958.34
201,042_Citrus_Dot,2172.05,319.431,5048,2174.893,289.396,1788.37,280.871,2520.252,337.892,1970.537,421.027,2172.05,319.431
202,042_Citrus_Abdomen,8490.264,1359.908,115060,3418.241,551.583,4342.655,765.913,7895.391,1267.592,11736.517,1976.771,8490.264,1359.908
203,042_Citrus_AvLeaf,6332.364,2160.951,973314,2512.382,829.787,3672.032,1349.692,7528.748,2392.455,5348.991,2027.989,6332.364,2160.951
204,043_Citrus_Leaf,5141.439,1570.671,2116373,2171.274,511.172,2995.335,905.353,6188.136,1757.194,4259.133,1483.902,5141.439,1570.671
205,043_Citrus_Pronotum,4796.901,448.35,51760,2146.018,276.906,2398.542,298.057,4760.111,460.978,6207.238,710.943,4796.901,448.35
206,043_Citrus_Dot,1872.526,426.242,7040,2185.869,342.375,1779.053,384.912,2237.732,440.723,1521.493,481.245,1872.526,426.242
207,043_Citrus_Abdomen,7910.974,850.221,148621,3803.21,508.817,4744.812,645.417,7738.898,847.756,9894.644,1255.231,7910.974,850.221
208,043_Citrus_AvLeaf,6380.605,2145.629,598646,2492.358,610.064,3682.784,1189.303,7580.548,2393.021,5406.883,2051.905,6380.605,2145.629
209,044_Citrus_Leaf,8704.342,3580.81,2904535,2970.92,1104.635,4844.656,2035.72,10059.697,3925.481,7874.156,3509.323,8704.342,3580.81
210,044_Citrus_Pronotum,1800.819,241.535,60503,1996.05,223.419,1538.941,216.622,2167.267,286.734,1516.418,257.405,1800.819,241.535
211,044_Citrus_Dot,2570.995,856.885,28613,2681.994,503.14,2300.743,712.858,2879.347,906.76,2396.658,872.98,2570.995,856.885
212,044_Citrus_Abdomen,3542.852,1267.569,219006,3111.596,690.92,2881.201,940.215,3786.561,1223.28,3650.706,1543.297,3542.852,1267.569
213,044_Citrus_AvLeaf,9817.711,4079.74,767473,3362.407,1187.619,5522.919,2276.099,11284.125,4477.678,8924.971,4001.696,9817.711,4079.74
214,045_Citrus_Leaf,7412.183,2872.186,2829914,2644.787,924.179,4174.093,1675.605,8646.135,3153.646,6590.076,2795.27,7412.183,2872.186
215,045_Citrus_Pronotum,1880.778,223.355,68847,1919.362,184.134,1541.043,181.691,2248.308,264.7,1630.125,253.978,1880.778,223.355
216,045_Citrus_Dot,2138.737,456.86,34331,2237.455,302.362,1814.241,377.268,2446.994,504.125,1993.791,461.598,2138.737,456.86
217,045_Citrus_Abdomen,2880.596,958.426,205162,2674.687,536.811,2412.728,725.574,3191.714,954.077,2783.253,1103.267,2880.596,958.426
218,045_Citrus_AvLeaf,8518.43,3542.624,814979,3043.966,1076.971,4863.192,2036.236,9860.325,3889.967,7636.695,3451.474,8518.43,3542.624
219,046_Citrus_Leaf,7476.024,2841.649,2265486,2628.37,881.473,4162.492,1621.78,8725.318,3131.709,6649.551,2755.62,7476.024,2841.649
220,046_Citrus_Pronotum,1468.288,155.771,84078,1752.714,179.973,1291.069,152.545,1882.19,200.61,1057.847,157.051,1468.288,155.771
221,046_Citrus_Dot,1610.411,623.459,35987,1926.552,339.376,1478.185,477.055,1985.326,678.952,1258.652,603.996,1610.411,623.459
222,046_Citrus_Abdomen,2690.945,1145.055,336079,2547.108,657.353,2254.169,865.606,3009.557,1110.392,2565.488,1364.556,2690.945,1145.055
223,046_Citrus_AvLeaf,8852.946,3336.6,647465,3084.185,934.48,4986.408,1839.212,10235.785,3680.685,7968.546,3251.303,8852.946,3336.6
224,047_Citrus_Leaf,4840.256,1716.402,2414250,1920.449,603.577,2723.554,1029.859,5885.366,1918.73,3957.818,1598.121,4840.256,1716.402
225,047_Citrus_Pronotum,1288.308,172.599,99788,1566.998,176.036,1096.971,165.457,1694.367,205.887,903.453,180.832,1288.308,172.599
226,047_Citrus_Dot,1505.387,583.924,32576,1802.264,315.841,1353.557,439.337,1869.623,617.298,1185.998,608.91,1505.387,583.924
227,047_Citrus_Abdomen,2554.407,1110.837,295452,2490.086,690.975,2161.052,886.158,2878.494,1079.952,2401.741,1291.454,2554.407,1110.837
228,047_Citrus_AvLeaf,5958.754,1799.974,773731,2303.983,626.063,3406.145,1074.04,7127.378,2014.431,4998.011,1676.703,5958.754,1799.974
229,048_Citrus_Leaf,5598.892,2065.563,2761354,2195.003,712.229,3200.559,1242.374,6723.544,2295.248,4662.638,1941.164,5598.892,2065.563
230,048_Citrus_Pronotum,3709.528,1290.527,115197,3538.464,1017.923,3227.222,1113.876,3948.125,1240.5,3744.575,1488.073,3709.528,1290.527
231,048_Citrus_Dot,1816.39,518.642,43379,2019.375,264.711,1552.246,350.884,2126.787,543.731,1645.211,589.735,1816.39,518.642
232,048_Citrus_Abdomen,1751.986,267.498,277198,1941.946,248.346,1514.711,222.786,2094.11,296.866,1509.239,324.099,1751.986,267.498
233,048_Citrus_AvLeaf,6218.446,2671.521,751197,2417.52,886.487,3592.128,1587.002,7410.655,2971.938,5233.083,2505.003,6218.446,2671.521
234,049_Citrus_Leaf,5702.791,2111.592,1814791,2238.344,700.672,3266.104,1243.287,6849.602,2366.952,4738.845,1958.375,5702.791,2111.592
235,049_Citrus_Pronotum,1399.089,217.032,84638,1622.383,178.342,1157.241,185.967,1812.947,252.908,1018.518,214.922,1399.089,217.032
236,049_Citrus_Dot,1600.037,574.035,43055,1884.474,389.805,1399.116,462.569,1960.414,602.228,1305.354,600.53,1600.037,574.035
237,049_Citrus_Abdomen,2739.114,1003.236,282299,2421.41,495.765,2156.47,678.426,3029.071,961.698,2735.988,1259.315,2739.114,1003.236
238,049_Citrus_AvLeaf,6420.683,2610.277,393698,2475.873,809.201,3701,1499.895,7650.064,2933.546,5400.89,2416.527,6420.683,2610.277
239,052_Citrus_Leaf,6459.652,1673.555,2849661,2139.975,584.741,3419.853,984.287,7651.401,1857.111,5655.701,1598.795,6459.652,1673.555
240,052_Citrus_Pronotum,9523.175,530.272,21344,2728.1,418.838,4053.844,466.531,9078.812,597.807,13010.384,667.141,9523.175,530.272
241,052_Citrus_Dot,2299.341,466.981,6177,2230.603,275.143,1864.61,305.231,2660.363,457.935,2091.253,629.903,2299.341,466.981
242,052_Citrus_Abdomen,7558.489,720.009,128787,2683.462,286.536,3646.963,361.01,7378.766,671.215,9879.398,1125.862,7558.489,720.009
243,052_Citrus_AvLeaf,6969.087,2291.122,848128,2413.17,753.186,3795.03,1336.345,8206.004,2537.931,6120.003,2184.877,6969.087,2291.122
244,053_Citrus_Leaf,6342.243,1612.783,3216573,2149.112,594.412,3392.592,969.847,7524.869,1778.707,5518.49,1554.494,6342.243,1612.783
245,053_Citrus_Pronotum,7188.167,931.883,14480,2355.629,261.113,3587.285,408.74,7624.162,915.466,8146.54,1264.256,7188.167,931.883
246,053_Citrus_Dot,1884.632,473.293,1886,1620.548,177.099,1307.098,237.238,2302.833,480.326,1631.068,599.304,1884.632,473.293
247,053_Citrus_Abdomen,8998.539,1411.734,107304,2940.124,526.771,4709.617,786.129,9553.567,1464.059,9989.575,1629.309,8998.539,1411.734
248,053_Citrus_AvLeaf,6910.901,1989.266,1083504,2421.801,687.798,3782.394,1180.091,8144.719,2195.29,6049.014,1909.575,6910.901,1989.266
249,054_Citrus_Leaf,5218.8,1391.582,1494141,1718.641,468.237,2764.934,820.95,6273.346,1536.812,4465.244,1346.502,5218.8,1391.582
250,054_Citrus_Pronotum,7129.753,833.236,7345,2453.834,344.725,3187.5,448.701,6632.692,784.029,10107.799,1172.086,7129.753,833.236
251,054_Citrus_Dot,2014.576,399.179,3079,2046.654,361.974,1743.15,370.775,2375.844,405.078,1748.458,446.721,2014.576,399.179
252,054_Citrus_Abdomen,9316.765,2025.104,65706,3366.83,879.205,4782.481,1265.027,9015.438,1935.057,12138.289,2549.045,9316.765,2025.104
253,054_Citrus_AvLeaf,6036.871,1566.147,264225,1984.549,544.113,3258.738,950.55,7181.049,1731.991,5230.375,1492.405,6036.871,1566.147
254,055_Citrus_Leaf,5694.074,1339.952,2665664,1961.365,509.82,3034.425,813.186,6791.084,1478.847,4928.41,1290.627,5694.074,1339.952
255,055_Citrus_Pronotum,9502.063,837.38,17830,3161.83,445.366,4555.819,522.178,9149.226,814.442,12592.887,1210.086,9502.063,837.38
256,055_Citrus_Dot,1984.964,304.82,4247,1908.45,219.047,1542.192,233.563,2354.393,311.314,1769.763,393.027,1984.964,304.82
257,055_Citrus_Abdomen,7596.401,782.158,114579,2789.755,264.239,3909.095,363.587,7577.77,749.793,9505.968,1129.624,7596.401,782.158
258,055_Citrus_AvLeaf,6220.684,1502.513,1074379,2208.084,526.634,3395.261,884.717,7368.015,1663.758,5415.059,1441.012,6220.684,1502.513
259,056_Citrus_Leaf,6365.881,1694.395,2281597,2215.772,572.639,3465.589,981.633,7543.466,1871.372,5528.724,1642.407,6365.881,1694.395
260,056_Citrus_Pronotum,6159.638,400.395,46318,2594.955,212.089,3200.057,218.924,6180.307,424.497,7677.725,576.705,6159.638,400.395
261,056_Citrus_Dot,2097.283,475.753,4929,2168.121,289.013,1781.333,367.888,2481.107,481.405,1796.004,576.266,2097.283,475.753
262,056_Citrus_Abdomen,12048.659,2054.131,150418,4926.228,1043.537,6815.125,1362.795,12101.759,2076.247,14375.732,2318.375,12048.659,2054.131
263,056_Citrus_AvLeaf,6928.001,2131.36,751909,2427.082,664.143,3820.871,1220.842,8160.24,2352.162,6058.446,2062.067,6928.001,2131.36
264,057_Citrus_Leaf,6227.187,1811.069,2526811,2219.677,586.285,3414.983,1039.143,7381.8,2009.032,5403.293,1739.146,6227.187,1811.069
265,057_Citrus_Pronotum,7223.485,1051.547,55085,3288.263,642.962,3992.089,780.269,7021.651,1013.795,9294.029,1321.637,7223.485,1051.547
266,057_Citrus_Dot,1838.83,332.55,7520,2039.158,279.808,1607.125,278.707,2219.36,353.974,1512.487,367.207,1838.83,332.55
267,057_Citrus_Abdomen,6938.326,1423.712,213580,3344.371,660.223,4113.941,931.978,6905.693,1375.494,8505.27,1769.333,6938.326,1423.712
268,057_Citrus_AvLeaf,6669.036,1993.711,620115,2343.648,602.492,3668.432,1121.779,7869.745,2209.078,5826.127,1923.613,6669.036,1993.711
269,058_Citrus_Leaf,5629.046,1516.199,1522907,2118.831,500.606,3101.921,880.036,6690.243,1679.967,4876.8,1461.287,5629.046,1516.199
270,058_Citrus_Pronotum,8324.446,886.093,38922,2973.399,460.958,4141.754,578.032,8181.919,881.544,10676.097,1145.104,8324.446,886.093
271,058_Citrus_Dot,2233.222,368.514,4250,2161.562,280.292,1798.128,284.7,2594.772,380.89,2025.776,450.169,2233.222,368.514
272,058_Citrus_Abdomen,9451.811,1241.843,88394,3582.597,672.36,5012.028,868.87,9395.652,1233.254,11720.833,1509.819,9451.811,1241.843
273,058_Citrus_AvLeaf,5844.485,1564.627,546134,2195.926,506.902,3234.653,899.462,6941.2,1739.587,5051.338,1499.269,5844.485,1564.627
274,059_Citrus_Leaf,5625.783,1506.824,1335689,2106.907,429.408,3105.471,824.437,6683.055,1672.048,4880.439,1467.986,5625.783,1506.824
275,059_Citrus_Pronotum,10887.197,607.546,10155,3151.752,423.06,4858.346,513.67,10511.645,689.454,14456.651,735.925,10887.197,607.546
276,059_Citrus_Dot,2537.894,431.867,2338,2348.548,209.282,2017.075,240.622,2903.806,423.059,2353.979,592.36,2537.894,431.867
277,059_Citrus_Abdomen,8099.049,806.859,50511,2978.74,404.882,4189.37,510.709,8167.734,793.87,9911.929,1089.39,8099.049,806.859
278,059_Citrus_AvLeaf,6378.679,1738.814,398657,2331.374,496.585,3535.008,962.834,7530.507,1934.211,5568.846,1675.142,6378.679,1738.814
279,060_Citrus_Leaf,5472.177,1366.09,1716388,2093.662,464.217,3062.738,804.903,6531.356,1518.416,4678.836,1304.926,5472.177,1366.09
280,060_Citrus_Pronotum,7964.195,818.381,17587,2805.782,388.672,4018.658,458.572,8197.97,825.032,9455.877,1075.831,7964.195,818.381
281,060_Citrus_Dot,2099.994,373.613,1450,2087.19,168.133,1753.33,170.288,2497.481,375.498,1788.382,508.484,2099.994,373.613
282,060_Citrus_Abdomen,6309.486,942.407,87709,2468.799,266.614,3372.099,450.004,6697.463,922.488,7085.274,1240.628,6309.486,942.407
283,060_Citrus_AvLeaf,5948.879,1696.909,357696,2284.647,531.197,3368.794,972.6,7055.14,1888.314,5124.098,1619.333,5948.879,1696.909
284,061_Citrus_Leaf,5299.006,1426.006,1519296,2068.006,478.067,2974.436,836.005,6336.674,1579.481,4513.107,1372.715,5299.006,1426.006
285,061_Citrus_Pronotum,6329.826,857.697,20359,2443.766,274.442,3287.223,408.719,6583.555,840.696,7420.591,1139.414,6329.826,857.697
286,061_Citrus_Dot,2118.846,404.644,1125,2080.219,252.87,1766.447,289.822,2521.474,417.041,1800.617,485.663,2118.846,404.644
287,061_Citrus_Abdomen,8181.261,1722.044,91558,3271.898,592.712,4617.672,968.43,8600.064,1731.293,9135.728,2050.986,8181.261,1722.044
288,061_Citrus_AvLeaf,5918.307,1754.143,413676,2277.061,537.72,3347.304,996.959,7024.426,1950.591,5089.966,1676.955,5918.307,1754.143
289,062_Citrus_Leaf,5836.599,1462.117,1639065,2196.308,501.024,3272.272,859.342,6946.755,1618.243,5002.674,1407.717,5836.599,1462.117
290,062_Citrus_Pronotum,8264.59,1177.834,14706,2680.844,320.594,4092.544,551.167,8569.623,1154.934,9714.864,1551.992,8264.59,1177.834
291,062_Citrus_Dot,2187.013,363.799,788,2036.135,139.065,1742.66,150.897,2595.491,373.534,1896.309,486.79,2187.013,363.799
292,062_Citrus_Abdomen,9185.828,2058.686,79740,3284.226,571.369,5011.672,1030.436,9668.472,2043.894,10267.449,2583.952,9185.828,2058.686
293,062_Citrus_AvLeaf,6412.071,1799.57,497977,2415.757,572.57,3628.623,1035.677,7581.863,1998.995,5540.023,1719.061,6412.071,1799.57
294,063_Citrus_Leaf,5965.107,1427.577,1697039,2197.036,483.607,3331.226,834.02,7095.066,1581.078,5120.733,1378.112,5965.107,1427.577
295,063_Citrus_Pronotum,8838.143,1082.097,14585,2801.523,288.413,4341.627,482.11,9071.441,1062.876,10561.515,1478.974,8838.143,1082.097
296,063_Citrus_Dot,2025.171,413.57,703,1795.367,133.654,1494.679,155.999,2417.91,391.353,1803.618,612.662,2025.171,413.57
297,063_Citrus_Abdomen,9334.606,2161.037,90404,3265.544,526.134,5046.377,920.459,9873.133,2047.032,10344.129,3005.438,9334.606,2161.037
298,063_Citrus_AvLeaf,6491.159,1800.886,527107,2415.586,567.702,3670.617,1035.262,7672.226,2000.215,5613.209,1723.212,6491.159,1800.886
299,064_Citrus_Leaf,6291.131,1550.34,1715618,2356.744,500.639,3548.17,887.781,7447.848,1722.196,5430.609,1489.622,6291.131,1550.34
300,064_Citrus_Pronotum,6271.015,783.197,19469,2402.025,228.947,3420.23,345.477,6982.148,829.846,6356.813,928.469,6271.015,783.197
301,064_Citrus_Dot,1969.401,240.102,1666,2106.151,173.36,1728.797,152.174,2414.463,273.912,1512.964,271.651,1969.401,240.102
302,064_Citrus_Abdomen,5808.1,828.679,89461,2504.464,298.806,3408.931,411.501,6525.063,884.21,5696.625,971.911,5808.1,828.679
303,064_Citrus_AvLeaf,6897.015,1904.896,493088,2590.706,600.981,3930.556,1098.042,8117.7,2119.477,5991.068,1810.608,6897.015,1904.896
304,065_Citrus_Leaf,6183.694,2001.128,2627134,2084.948,417.335,3295.031,994.669,7326.905,2244.218,5409.814,1934.009,6183.694,2001.128
305,065_Citrus_Pronotum,9081.359,957.454,48056,3686.049,575.964,4771.498,730.553,8774.722,1021.675,11791.524,1024.664,9081.359,957.454
306,065_Citrus_Dot,2059.914,389.673,6934,2246.64,279.724,1854.14,322.647,2425.065,397.884,1751.976,470.041,2059.914,389.673
307,065_Citrus_Abdomen,6428.029,708.274,180015,2773.851,276.556,3419.681,363.362,6400.674,683.13,8061.359,1012.283,6428.029,708.274
308,065_Citrus_AvLeaf,6577.391,2764.258,776637,2203.356,522.661,3519.267,1355.855,7773.777,3097.559,5760.844,2669.832,6577.391,2764.258
309,066_Citrus_Leaf,6802.441,2202.216,2802066,2182.533,499.228,3599.013,1122.284,8015.584,2440.528,6017.49,2175.999,6802.441,2202.216
310,066_Citrus_Pronotum,6281.286,436.95,41936,2673.876,222.177,3332.721,219.311,6288.127,450.498,7826.833,650.379,6281.286,436.95
311,066_Citrus_Dot,1936.079,382.838,5438,1950.703,192.81,1560.143,211.231,2326.248,376.76,1652.413,532.429,1936.079,382.838
312,066_Citrus_Abdomen,12368.044,2140.397,182694,4598.874,986.3,6754.185,1374.87,12247.951,2126.429,15233.409,2527.783,12368.044,2140.397
313,066_Citrus_AvLeaf,7378.606,2835.865,817606,2322.449,533.538,3912.018,1382.709,8663.79,3159.613,6551.516,2783.47,7378.606,2835.865
314,067_Citrus_Pronotum,4988.417,427.632,36898,2520.999,219.022,2911.104,238.318,5182.379,446.072,5800.113,569.845,4988.417,427.632
315,067_Citrus_Dot,1738.484,253.287,4409,1959.126,230.352,1537.635,211.317,2142.016,273.894,1354.515,297.242,1738.484,253.287
316,067_Citrus_Abdomen,9045.694,2063.869,166085,4367.5,1137.509,5701.507,1489.761,9221.431,2021.242,10385.626,2412.644,9045.694,2063.869
317,067_Citrus_AvLeaf,8622.576,2604.644,723173,2442.322,551.593,4462.529,1317.739,10068.245,2901.141,7751.32,2540.335,8622.576,2604.644
318,068_Citrus_Leaf,7469.273,2068.33,2758757,2287.747,519.238,3932.431,1095.634,8765.957,2297.638,6650.396,2017.374,7469.273,2068.33
319,068_Citrus_Pronotum,5993.554,333.918,43046,2410.824,251.204,3138.63,249.103,6243.598,380.531,7012.557,438.565,5993.554,333.918
320,068_Citrus_Dot,1775.937,200.103,5122,1941.414,169.555,1541.618,149.779,2180.573,232.427,1403.629,239.725,1775.937,200.103
321,068_Citrus_Abdomen,10331.284,1603.02,135005,4477.937,1014.661,6243.473,1294.971,10492.337,1619.145,12008.431,1739.49,10331.284,1603.02
322,068_Citrus_AvLeaf,8774.882,2463.628,694792,2557.614,556.228,4604.837,1273.708,10233.563,2732.767,7878.804,2414.373,8774.882,2463.628
323,069_Citrus_Leaf,6542.461,1830.903,2510287,2114.76,438.728,3478.294,951.854,7737.79,2049.481,5738.333,1765.908,6542.461,1830.903
324,069_Citrus_Pronotum,5990.44,465.568,59807,2548.512,234.141,3088.792,278.456,5910.84,467.914,7690.461,667.916,5990.44,465.568
325,069_Citrus_Dot,1756.684,257.396,7460,2013.608,184.357,1614.064,189.777,2121.364,268.481,1429.157,343.668,1756.684,257.396
326,069_Citrus_Abdomen,9211.819,1875.936,216687,3789.068,870.196,5027.758,1217.695,8937.398,1799.397,11817.527,2350.035,9211.819,1875.936
327,069_Citrus_AvLeaf,8036.114,2169.208,713707,2375.999,464.557,4212.045,1088.163,9424.376,2422.127,7146.88,2115.314,8036.114,2169.208
328,071_Citrus_Leaf,4948.203,1245.509,2387277,1925.358,403.499,2764.077,713.216,5984.197,1391.634,4112.492,1187.475,4948.203,1245.509
329,071_Citrus_Pronotum,10395.146,592.684,22341,2853.931,359.505,4603.81,384.715,10222.398,587.505,13463.644,1041.606,10395.146,592.684
330,071_Citrus_Dot,2627.894,507.573,3887,2426.635,288.225,2183.826,361.711,3026.847,512.075,2347.719,630.893,2627.894,507.573
331,071_Citrus_Abdomen,7785.342,883.446,101251,2531.196,280.327,3816.292,395.958,8002.998,819.985,9331.901,1363.081,7785.342,883.446
332,071_Citrus_AvLeaf,5442.936,1695.493,493703,2062.208,517.859,3037.879,967.811,6541.236,1891.499,4568.678,1606.406,5442.936,1695.493
333,072_Citrus_Leaf,4579.457,1261.42,2063929,1846.23,376.849,2580.518,709.414,5566.588,1417.382,3767.945,1188.251,4579.457,1261.42
334,072_Citrus_Pronotum,9880.463,614.008,41053,4103.697,459.459,5439.367,527.405,9612.362,667.336,12566.826,680.6,9880.463,614.008
335,072_Citrus_Dot,2246.639,448.09,3342,2255.615,277.249,1923.946,316.879,2620.21,445.959,1970.605,574.375,2246.639,448.09
336,072_Citrus_Abdomen,6567.715,714.371,182018,2902.403,314.304,3735.153,425.935,6627.865,679.505,7962.432,999.823,6567.715,714.371
337,072_Citrus_AvLeaf,5030.031,1562.529,630795,1927.864,453.109,2804.36,878.655,6080.332,1750.756,4182.205,1474.772,5030.031,1562.529
338,073_Citrus_Leaf,5031.219,1282.482,2039124,1926.192,409.917,2794.053,730.81,6072.509,1439.081,4206.729,1212.587,5031.219,1282.482
